hs_code,type,datas_code,datas_desc,type_pure_string
0403905100,SCDRD6-35BFQT,0403905100,SCDRD6-35BFQT,SCDRD635BFQT
0403908500,MK/CMFNT/DR-LA,0403908500,MK/CMFNT/DR-LA,MKCMFNTDRLA
0404109000,WHEY DRD QT,0404109000,WHEY DRD QT,WHEYDRDQT
0404903000,MLKPRONESOIQT,0404903000,MLKPRONESOIQT,MLKPRONESOIQT
0405100500,BUTTER NQT,0405100500,BUTTER NQT,BUTTERNQT
0405101000,BUTTER QT,0405101000,BUTTER QT,BUTTERQT
0405102000,BUTTER OQT,0405102000,BUTTER OQT,BUTTEROQT
0405204000,BUT SUB<45% NQT,0405204000,BUT SUB<45% NQT,BUTSUB<45%NQT
0405208000,DAI SPD OTH NQ,0405208000,DAI SPD OTH NQ,DAISPDOTHNQ
0405900520,AMF NQT,0405900520,AMF NQT,AMFNQT
0405901020,AMF QT,0405901020,AMF QT,AMFQT
0405901040,OMLK-FAT QT,0405901040,OMLK-FAT QT,OMLKFATQT
0405902020,AMF OQT,0405902020,AMF OQT,AMFOQT
0405902040,OMLK-FATOQT,0405902040,OMLK-FATOQT,OMLKFATOQT
0405100000,BUTTER,0405100000,BUTTER,BUTTER
0405200000,DAIRY SPREADS,0405200000,DAIRY SPREADS,DAIRYSPREADS
0405900000,MLKFTS/OLSNESOI,0405900000,Other milk fats and oils,MLKFTSOLSNESOI
0409000025,CMB & NT HNY/RTL,0409000010,HONEYCOMB & RET,CMBNTHNYRTL
0409000055,NTURL HONEY NESI,0409000055,NTURL HONEY NESI,NTURLHONEYNESI
0406100400,CHONGOS QT,0406100400,CHONGOS QT,CHONGOSQT
0406101400,CHFBL-MLKQT,0406101400,CHFBL-MLKQT,CHFBLMLKQT
0406101800,CHFBL-MLKOQ,0406101800,CHFBL-MLKOQ,CHFBLMLKOQ
0406103800,CHFAM-TYPOQ,0406103800,CHFAM-TYPOQ,CHFAMTYPOQ
0406204400,CHED-GDAG/PQT,0406204400,CHED-GDAG/PQT,CHEDGDAGPQT
0406205300,CHIT-TYPG/POQ,0406205300,CHIT-TYPG/POQ,CHITTYPGPOQ
0406207500,MXG/PED-GDAOQ,0406207500,MXG/PED-GDAOQ,MXGPEDGDAOQ
0406207900,MXG/PIT-TYPOQ,0406207900,MXG/PIT-TYPOQ,MXGPITTYPOQ
0406300500,CHPRSTILUK,0406300500,CHPRSTILUK,CHPRSTILUK
0406302800,CHPRCHDDROQ,0406302800,CHPRCHDDROQ,CHPRCHDDROQ
0406303800,CHPRCOLBYOQ,0406303800,CHPRCOLBYOQ,CHPRCOLBYOQ
0406305600,CHPRSTILUKQT,0406305600,CHPRSTILUKQT,CHPRSTILUKQT
0406308300,CHPR-MXS-WOQ,0406308300,CHPR-MXS-WOQ,CHPRMXSWOQ
0406903200,CHGYA.IOLOQ,0406903200,CHGYA.IOLOQ,CHGYAIOLOQ
0406907400,C/SBIMXB-VOQ,0406907400,C/SBIMXB-VOQ,CSBIMXBVOQ
0406907600,C/SBIMXCHDQT,0406907600,C/SBIMXCHDQT,CSBIMXCHDQT
0402217500,MCC/NS>35QT,0402217500,MCC/NS>35QT,MCCNS>35QT
0402995500,MKCDNSWNACOQ,0402995500,MKCDNSWNACOQ,MKCDNSWNACOQ
0403900400,SCFNOV45QT,0403900400,SCFNOV45QT,SCFNOV45QT
0406305300,CHPR-GOQ,0406305300,CHPR-GOQ,CHPRGOQ
0401300200,M&C NC/S 6-45,0401300200,M&C NC/S 6-45,MCNCS645
0406106800,CHFSW-EMMOQ,0406106800,CHFSW-EMMOQ,CHFSWEMMOQ
0406306300,CHPR-MXB-VOQ,0406306300,CHPR-MXB-VOQ,CHPRMXBVOQ
0406307300,CHPR-MXE-GQT,0406307300,CHPR-MXE-GQT,CHPRMXEGQT
0406903800,CHSBRZX-CMLK,0406903800,CHSBRZX-CMLK,CHSBRZXCMLK
0406905400,CHCOLBYOQ,0406905400,CHCOLBYOQ,CHCOLBYOQ
0402990300,MKCDNSWAC,0402990300,MKCDNSWAC,MKCDNSWAC
0402990600,MKCDNSWNAC,0402990600,MKCDNSWNAC,MKCDNSWNAC
0403100500,YOGURT DRY,0403100500,YOGURT DRY,YOGURTDRY
0403105000,YOGURT DRY OQ,0403105000,YOGURT DRY OQ,YOGURTDRYOQ
0403907800,SCN/DRD>45FOQ,0403907800,SCN/DRD>45FOQ,SCNDRD>45FOQ
0404101500,WHEY MOD OQ,0404101500,WHEY MOD OQ,WHEYMODOQ
0405202000,BUT LITE>45% QT,0405202000,BUT LITE>45% QT,BUTLITE>45%QT
0406100200,CHONGOS,0406100200,CHONGOS,CHONGOS
0406207100,MXG/PAM-TYPOQ,0406207100,MXG/PAM-TYPOQ,MXGPAMTYPOQ
0406304800,CHPRED-GDAOQ,0406304800,CHPRED-GDAOQ,CHPREDGDAOQ
0406907800,C/SBIMXCHDOQ,0406907800,C/SBIMXCHDOQ,CSBIMXCHDOQ
0405201000,BUT LITE>45% NQT,0405201000,dairy spreads- with a milk fat content of 39% or more but less than 80%,BUTLITE>45%NQT
040120110,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040120110,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<3%BUT>1%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
040130310,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040150310,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
040510110,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85%- IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG (EXCL. DEHYDRATED BUTTER AND GHEE),040510110,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85%- IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG (EXCL. DEHYDRATED BUTTER AND GHEE),NATURALBUTTEROFAFATCONTENTBYWEIGHTOF>80%BUT<85%INIMMEDIATEPACKINGSOFANETCONTENTOF<1KGEXCLDEHYDRATEDBUTTERANDGHEE
040510190,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85% (EXCL. IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG- AND DEHYDRATED BUTTER AND GHEE),040510190,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85% (EXCL. IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG- AND DEHYDRATED BUTTER AND GHEE),NATURALBUTTEROFAFATCONTENTBYWEIGHTOF>80%BUT<85%EXCLINIMMEDIATEPACKINGSOFANETCONTENTOF<1KGANDDEHYDRATEDBUTTERANDGHEE
040640100,ROQUEFORT,040640100,ROQUEFORT,ROQUEFORT
040640900,"BLUE-VEINED CHEESE AND OTHER CHEESE CONTAINING VEINS PRODUCED BY ""PENICILLIUM ROQUEFORTI"" (EXCL. ROQUEFORT AND GORGONZOLA)",040640900,"BLUE-VEINED CHEESE AND OTHER CHEESE CONTAINING VEINS PRODUCED BY ""PENICILLIUM ROQUEFORTI"" (EXCL. ROQUEFORT AND GORGONZOLA)",BLUEVEINEDCHEESEANDOTHERCHEESECONTAININGVEINSPRODUCEDBYPENICILLIUMROQUEFORTIEXCLROQUEFORTANDGORGONZOLA
040690820,CAMEMBERT- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690820,CAMEMBERT- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CAMEMBERTOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040690840,BRIE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690840,BRIE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),BRIEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040690870,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 52% BUT <= 62%- N.E.S.,040690890,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 52% BUT <= 62%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>52%BUT<62%NES
040690880,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 62% BUT <= 72%- N.E.S.,040690920,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 62% BUT <= 72%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>62%BUT<72%NES
040410020,"WHEY AND MODIFIED WHEY- IN POWDER- GRANULES OR OTHER SOLID FORMS- WITHOUT ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38"" OF <= 15% BY WEIGHT AND A FAT CONTENT- BY WEIGHT- OF <= 1-5%",040410020,"WHEY AND MODIFIED WHEY- IN POWDER- GRANULES OR OTHER SOLID FORMS- WITHOUT ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38"" OF <= 15% BY WEIGHT AND A FAT CONTENT- BY WEIGHT- OF <= 1-5%",WHEYANDMODIFIEDWHEYINPOWDERGRANULESOROTHERSOLIDFORMSWITHOUTADDEDSUGAROROTHERSWEETENINGMATTEROFAPROTEINCONTENTNITROGENCONTENTX638OF<15%BYWEIGHTANDAFATCONTENTBYWEIGHTOF<15%
040630310,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF <= 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE),040630310,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF <= 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE),PROCESSEDCHEESENOTGRATEDORPOWDEREDOFAFATCONTENTBYWEIGHTOF<36%ANDOFAFATCONTENTBYWEIGHTINTHEDRYMATTEROF<48%EXCLPROCESSEDCHEESEMIXTURESMADEFROMEMMENTALERGRUYREANDAPPENZELLWITHORWITHOUTTHEADDITIONOFGLARUSHERBCHEESEKNOWNASSCHABZIGERPUTUPFORRETAILSALE
040630390,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF > 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE- OF A FAT CONTENT BY WEIGHT IN THE DRY MATTER OF <= 56%),040630390,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF > 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE- OF A FAT CONTENT BY WEIGHT IN THE DRY MATTER OF <= 56%),PROCESSEDCHEESENOTGRATEDORPOWDEREDOFAFATCONTENTBYWEIGHTOF<36%ANDOFAFATCONTENTBYWEIGHTINTHEDRYMATTEROF>48%EXCLPROCESSEDCHEESEMIXTURESMADEFROMEMMENTALERGRUYREANDAPPENZELLWITHORWITHOUTTHEADDITIONOFGLARUSHERBCHEESEKNOWNASSCHABZIGERPUTUPFORRETAILSALEOFAFATCONTENTBYWEIGHTINTHEDRYMATTEROF<56%
040690790,ESROM- ITALICO- KERNHEM- SAINT-NECTAIRE- SAINT-PAULIN AND TALEGGIO- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690790,ESROM- ITALICO- KERNHEM- SAINT-NECTAIRE- SAINT-PAULIN AND TALEGGIO- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),ESROMITALICOKERNHEMSAINTNECTAIRESAINTPAULINANDTALEGGIOOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040291590,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 10% BUT <= 45%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),040291590,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 10% BUT <= 45%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF>10%BUT<45%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGEXCLINSOLIDFORMS
040390910,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM- WHETHER OR NOT CONCENTRATED- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- WHETHER OR NOT SWEETENED- WITH A FAT CONTENT BY WEIGHT OF <= 3% (EXCL. IN SOLID FORMS AND YOGURT),040390910,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM- WHETHER OR NOT CONCENTRATED- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- WHETHER OR NOT SWEETENED- WITH A FAT CONTENT BY WEIGHT OF <= 3% (EXCL. IN SOLID FORMS AND YOGURT),BUTTERMILKCURDLEDMILKANDCREAMKEPHIRANDOTHERFERMENTEDORACIDIFIEDMILKANDCREAMWHETHERORNOTCONCENTRATEDFLAVOUREDORWITHADDEDFRUITNUTSORCOCOAWHETHERORNOTSWEETENEDWITHAFATCONTENTBYWEIGHTOF<3%EXCLINSOLIDFORMSANDYOGURT
040610200,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF <= 40%",040610200,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF <= 40%",FRESHCHEESEUNRIPENEDORUNCUREDCHEESEINCLWHEYCHEESEANDCURDOFAFATCONTENTBYWEIGHTOF<40%
040610800,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF > 40%",040610800,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF > 40%",FRESHCHEESEUNRIPENEDORUNCUREDCHEESEINCLWHEYCHEESEANDCURDOFAFATCONTENTBYWEIGHTOF>40%
040620900,GRATED OR POWDERED CHEESE (EXCL. GLARUS HERB CHEESE- KNOWN AS SCHABZIGER),040620900,GRATED OR POWDERED CHEESE (EXCL. GLARUS HERB CHEESE- KNOWN AS SCHABZIGER),GRATEDORPOWDEREDCHEESEEXCLGLARUSHERBCHEESEKNOWNASSCHABZIGER
040690130,EMMENTALER (EXCL. GRATED OR POWDERED AND THAT FOR PROCESSING),040690130,EMMENTALER (EXCL. GRATED OR POWDERED AND THAT FOR PROCESSING),EMMENTALEREXCLGRATEDORPOWDEREDANDTHATFORPROCESSING
040690150,GRUYÃ¨RE AND SBRINZ (EXCL. GRATED OR POWDERED AND THOSE FOR PROCESSING),040690150,GRUYÃ¨RE AND SBRINZ (EXCL. GRATED OR POWDERED AND THOSE FOR PROCESSING),GRUYREANDSBRINZEXCLGRATEDORPOWDEREDANDTHOSEFORPROCESSING
040690310,FETA OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES,040690310,FETA OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES,FETAOFSHEEPSORBUFFALOMILKINCONTAINERSCONTAININGBRINEORINSHEEPSKINORGOATSKINBOTTLES
040690330,FETA (EXCL. FOR PROCESSING- GRATED OR POWDERED AND OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES),040690330,FETA (EXCL. FOR PROCESSING- GRATED OR POWDERED AND OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES),FETAEXCLFORPROCESSINGGRATEDORPOWDEREDANDOFSHEEPSORBUFFALOMILKINCONTAINERSCONTAININGBRINEORINSHEEPSKINORGOATSKINBOTTLES
040690690,CHEESE OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF <= 47%- N.E.S.,040690690,CHEESE OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF <= 47%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF<47%NES
040690760,DANBO- FONTAL- FONTINA- FYNBO- HAVARTI- MARIBO AND SAMSÃ¸- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690760,DANBO- FONTAL- FONTINA- FYNBO- HAVARTI- MARIBO AND SAMSÃ¸- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),DANBOFONTALFONTINAFYNBOHAVARTIMARIBOANDSAMSOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040690780,GOUDA- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690780,GOUDA- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),GOUDAOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040690810,CANTAL- CHESHIRE- WENSLEYDALE- LANCASHIRE- DOUBLE GLOUCESTER- BLARNEY- COLBY AND MONTEREY- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690810,CANTAL- CHESHIRE- WENSLEYDALE- LANCASHIRE- DOUBLE GLOUCESTER- BLARNEY- COLBY AND MONTEREY- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CANTALCHESHIREWENSLEYDALELANCASHIREDOUBLEGLOUCESTERBLARNEYCOLBYANDMONTEREYOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040690850,KEFALOGRAVIERA AND KASSERI- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690850,KEFALOGRAVIERA AND KASSERI- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),KEFALOGRAVIERAANDKASSERIOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
040690930,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 72%- N.E.S.,040690930,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 72%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>72%NES
040690990,CHEESE OF A FAT CONTENT BY WEIGHT OF > 40%- N.E.S.,040690990,CHEESE OF A FAT CONTENT BY WEIGHT OF > 40%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF>40%NES
040900000,NATURAL HONEY,040900000,NATURAL HONEY,NATURALHONEY
040690210,CHEDDAR (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690210,CHEDDAR (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CHEDDAREXCLGRATEDORPOWDEREDANDFORPROCESSING
041000000,TURTLES' EGGS- BIRDS' NESTS AND OTHER EDIBLE PRODUCTS OF ANIMAL ORIGIN- N.E.S.,041000000,TURTLES' EGGS- BIRDS' NESTS AND OTHER EDIBLE PRODUCTS OF ANIMAL ORIGIN- N.E.S.,TURTLESEGGSBIRDSNESTSANDOTHEREDIBLEPRODUCTSOFANIMALORIGINNES
040210190,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,040210190,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF<15%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KG
040590100,FATS AND OILS DERIVED FROM MILK- OF A FAT CONTENT- BY WEIGHT- OF >= 99-3% AND OF A WATER CONTENT- BY WEIGHT- OF <= 0-5%,040590100,FATS AND OILS DERIVED FROM MILK- OF A FAT CONTENT- BY WEIGHT- OF >= 99-3% AND OF A WATER CONTENT- BY WEIGHT- OF <= 0-5%,FATSANDOILSDERIVEDFROMMILKOFAFATCONTENTBYWEIGHTOF>993%ANDOFAWATERCONTENTBYWEIGHTOF<05%
040690230,EDAM (EXCL. GRATED OR POWDERED AND FOR PROCESSING),040690230,EDAM (EXCL. GRATED OR POWDERED AND FOR PROCESSING),EDAMEXCLGRATEDORPOWDEREDANDFORPROCESSING
040221190,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 11% BUT <= 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,040221190,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 11% BUT <= 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF>11%BUT<27%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGORPUTUPOTHERWISE
040130110,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 6%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,040130110,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 6%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<21%BUT>6%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
