hs_code,type,datas_code,datas_desc,type_pure_string
0404105010,WHEYDRDQTLI,0404105010,WHEYDRDQTLI,WHEYDRDQTLI
0404105090,WHEYDRDQTN/LI,0404105090,WHEYDRDQTN/LI,WHEYDRDQTNLI
0404905000,MLKPRONESOIOQ,0404905000,MLKPRONESOIOQ,MLKPRONESOIOQ
0404907000,MLKPROOTHER,0404907000,MLKPROOTHER,MLKPROOTHER
0405000500,BUTTER,0405100000,BUTTER,BUTTER
0405002000,BUTTER QT,0405101000,BUTTER QT,BUTTERQT
0405004000,BUTTER OQ,0405004000,BUTTER OQ,BUTTEROQ
0405005540,OMLK-FAT,0405005540,OMLK-FAT,OMLKFAT
0405006020,AMDOQ,0405006020,AMDOQ,AMDOQ
0405009040,OMLK-FATOQ,0405009040,OMLK-FATOQ,OMLKFATOQ
0406305100,CHPR-GQT,0406305100,CHPR-GQT,CHPRGQT
0404100850,MOD WHEY NESOI,0404100850,MOD WHEY NESOI,MODWHEYNESOI
0405105000,BUTTER,0405100000,WHEY BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85% (EXCL. DEHYDRATED BUTTER AND GHEE),BUTTER
0405205550,DAIRY SPREADS,0405200000,DAIRY SPREADS,DAIRYSPREADS
0405908040,MLKFTS/OLSNESOI,0405900000,MLKFTS/OLSNESOI,MLKFTSOLSNESOI
0406909550,CHEESEINC MIXT,0406909550,CHEESEINC MIXT,CHEESEINCMIXT
0406102400,CHFCHDDRQT,0406102400,CHFCHDDRQT,CHFCHDDRQT
0406103400,CHFAM-TYPQT,0406103400,CHFAM-TYPQT,CHFAMTYPQT
0406105800,CHFIT-TYPOQ,0406105800,CHFIT-TYPOQ,CHFITTYPOQ
0406203300,CHCHDDRG/POQ,0406203300,CHCHDDRG/POQ,CHCHDDRGPOQ
0406204300,CHED-GDAG/P,0406204300,CHED-GDAG/P,CHEDGDAGP
0406205100,CHIT-TYPG/PQT,0406205100,CHIT-TYPG/PQT,CHITTYPGPQT
0406206100,MXG/PFRBVQT,0406206100,MXG/PFRBVQT,MXGPFRBVQT
0406207300,MXG/PED-GDSQT,0406207300,MXG/PED-GDSQT,MXGPEDGDSQT
0406306500,CHPR-MXCHDQT,0406306500,CHPR-MXCHDQT,CHPRMXCHDQT
0406903700,CHSBRZC-MLKOQ,0406903700,FINLANDIA (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CHSBRZCMLKOQ
0406906600,C/SBIMXIT-TQT,0406906600,C/SBIMXIT-TQT,CSBIMXITTQT
0406908800,C/SBIMXE-GOQ,0406908800,C/SBIMXE-GOQ,CSBIMXEGOQ
0406909200,C/SBIMXSW-EOQ,0406909200,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 62% BUT <= 72%- N.E.S.,CSBIMXSWEOQ
0401304200,MCNC/S>45NESOI,0401304200,MCNC/S>45NESOI,MCNCS>45NESOI
0402919000,MCC/NSNACOQ,0402919000,MCC/NSNACOQ,MCCNSNACOQ
0402993000,MKCDNSWNACQT,0402993000,MKCDNSWNACQT,MKCDNSWNACQT
0403101000,YOGURT DRY QT,0403101000,YOGURT DRY QT,YOGURTDRYQT
0403902000,BUTTERMLK FLUID,0403902000,BUTTERMLK FLUID,BUTTERMLKFLUID
0403904190,SCDRD<6QTN/L,0403904190,SCDRD<6QTN/L,SCDRD<6QTNL
0403905100,SCDRD6-35BFQT,0403905100,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM- WHETHER OR NOT CONCENTRATED- UNSWEETENED- WITH A FAT CONTENT BY WEIGHT OF <= 3% (EXCL. IN SOLID FORMS- YOGURT- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA),SCDRD635BFQT
0403908500,MK/CMFNT/DR-LA,0403908500,MK/CMFNT/DR-LA,MKCMFNTDRLA
0404109000,WHEY DRD QT,0404109000,WHEY DRD QT,WHEYDRDQT
0404903000,MLKPRONESOIQT,0404903000,MLKPRONESOIQT,MLKPRONESOIQT
0405100500,BUTTER NQT,0405100500,BUTTER NQT,BUTTERNQT
0405101000,BUTTER QT,0405101000,BUTTER QT,BUTTERQT
0405102000,BUTTER OQT,0405102000,BUTTER OQT,BUTTEROQT
0405204000,BUT SUB<45% NQT,0405204000,BUT SUB<45% NQT,BUTSUB<45%NQT
0405208000,DAI SPD OTH NQ,0405208000,DAI SPD OTH NQ,DAISPDOTHNQ
0405900520,AMF NQT,0405900520,AMF NQT,AMFNQT
0405901020,AMF QT,0405901020,AMF QT,AMFQT
0405901040,OMLK-FAT QT,0405901040,OMLK-FAT QT,OMLKFATQT
0405902020,AMF OQT,0405902020,AMF OQT,AMFOQT
0405902040,OMLK-FATOQT,0405902040,OMLK-FATOQT,OMLKFATOQT
0405100000,BUTTER,0405100000,derived from milk- butter,BUTTER
0405200000,DAIRY SPREADS,0405200000,DAIRY SPREADS,DAIRYSPREADS
0405900000,MLKFTS/OLSNESOI,0405900000,Other milk fats and oils,MLKFTSOLSNESOI
0409000025,CMB & NT HNY/RTL,0409000010,HONEYCOMB & RET,CMBNTHNYRTL
0409000055,NTURL HONEY NESI,0409000055,NTURL HONEY NESI,NTURLHONEYNESI
0406100400,CHONGOS QT,0406100400,CHONGOS QT,CHONGOSQT
0406101400,CHFBL-MLKQT,0406101400,CHFBL-MLKQT,CHFBLMLKQT
0406101800,CHFBL-MLKOQ,0406101800,CHFBL-MLKOQ,CHFBLMLKOQ
0406103800,CHFAM-TYPOQ,0406103800,CHFAM-TYPOQ,CHFAMTYPOQ
0406204400,CHED-GDAG/PQT,0406204400,CHED-GDAG/PQT,CHEDGDAGPQT
0406205300,CHIT-TYPG/POQ,0406205300,CHIT-TYPG/POQ,CHITTYPGPOQ
0406207500,MXG/PED-GDAOQ,0406207500,MXG/PED-GDAOQ,MXGPEDGDAOQ
0406207900,MXG/PIT-TYPOQ,0406207900,MXG/PIT-TYPOQ,MXGPITTYPOQ
0406300500,CHPRSTILUK,0406300500,CHPRSTILUK,CHPRSTILUK
0406302800,CHPRCHDDROQ,0406302800,CHPRCHDDROQ,CHPRCHDDROQ
0406303800,CHPRCOLBYOQ,0406303800,CHPRCOLBYOQ,CHPRCOLBYOQ
0406305600,CHPRSTILUKQT,0406305600,CHPRSTILUKQT,CHPRSTILUKQT
0406308300,CHPR-MXS-WOQ,0406308300,CHPR-MXS-WOQ,CHPRMXSWOQ
0406903200,CHGYA.IOLOQ,0406903200,FETA (EXCL. FOR PROCESSING),CHGYAIOLOQ
0406907400,C/SBIMXB-VOQ,0406907400,MAASDAM OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CSBIMXBVOQ
0406907600,C/SBIMXCHDQT,0406907600,DANBO- FONTAL- FONTINA- FYNBO- HAVARTI- MARIBO AND SAMSÃ¸- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CSBIMXCHDQT
0402217500,MCC/NS>35QT,0402217500,MCC/NS>35QT,MCCNS>35QT
0402995500,MKCDNSWNACOQ,0402995500,MKCDNSWNACOQ,MKCDNSWNACOQ
0403900400,SCFNOV45QT,0403900400,SCFNOV45QT,SCFNOV45QT
0406305300,CHPR-GOQ,0406305300,CHPR-GOQ,CHPRGOQ
0401300200,M&C NC/S 6-45,0401300200,M&C NC/S 6-45,MCNCS645
0406106800,CHFSW-EMMOQ,0406106800,CHFSW-EMMOQ,CHFSWEMMOQ
0406306300,CHPR-MXB-VOQ,0406306300,CHPR-MXB-VOQ,CHPRMXBVOQ
0406307300,CHPR-MXE-GQT,0406307300,CHPR-MXE-GQT,CHPRMXEGQT
0406903800,CHSBRZX-CMLK,0406903800,CHSBRZX-CMLK,CHSBRZXCMLK
0406905400,CHCOLBYOQ,0406905400,CHCOLBYOQ,CHCOLBYOQ
0402990300,MKCDNSWAC,0402990300,MKCDNSWAC,MKCDNSWAC
0402990600,MKCDNSWNAC,0402990600,MKCDNSWNAC,MKCDNSWNAC
0403100500,YOGURT DRY,0403100500,YOGURT DRY,YOGURTDRY
0403105000,YOGURT DRY OQ,0403105000,YOGURT DRY OQ,YOGURTDRYOQ
0403907800,SCN/DRD>45FOQ,0403907800,SCN/DRD>45FOQ,SCNDRD>45FOQ
0404101500,WHEY MOD OQ,0404101500,WHEY MOD OQ,WHEYMODOQ
0405202000,BUT LITE>45% QT,0405202000,BUT LITE>45% QT,BUTLITE>45%QT
0406100200,CHONGOS,0406100200,CHONGOS,CHONGOS
0406207100,MXG/PAM-TYPOQ,0406207100,MXG/PAM-TYPOQ,MXGPAMTYPOQ
0406304800,CHPRED-GDAOQ,0406304800,CHPRED-GDAOQ,CHPREDGDAOQ
0406907800,C/SBIMXCHDOQ,0406907800,GOUDA- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CSBIMXCHDOQ
0405201000,BUT LITE>45% NQT,0405201000,DAIRY SPREADS OF A FAT CONTENT- BY WEIGHT- OF >= 39% BUT < 60%,BUTLITE>45%NQT
0401201100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401201100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<3%BUT>1%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401503100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401503100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0405101100,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85%- IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG (EXCL. DEHYDRATED BUTTER AND GHEE),0405101100,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85%- IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG (EXCL. DEHYDRATED BUTTER AND GHEE),NATURALBUTTEROFAFATCONTENTBYWEIGHTOF>80%BUT<85%INIMMEDIATEPACKINGSOFANETCONTENTOF<1KGEXCLDEHYDRATEDBUTTERANDGHEE
0405101900,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85% (EXCL. IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG- AND DEHYDRATED BUTTER AND GHEE),0405101900,NATURAL BUTTER OF A FAT CONTENT- BY WEIGHT- OF >= 80% BUT <= 85% (EXCL. IN IMMEDIATE PACKINGS OF A NET CONTENT OF <= 1 KG- AND DEHYDRATED BUTTER AND GHEE),NATURALBUTTEROFAFATCONTENTBYWEIGHTOF>80%BUT<85%EXCLINIMMEDIATEPACKINGSOFANETCONTENTOF<1KGANDDEHYDRATEDBUTTERANDGHEE
0406401000,ROQUEFORT,0406401000,ROQUEFORT,ROQUEFORT
0406409000,"BLUE-VEINED CHEESE AND OTHER CHEESE CONTAINING VEINS PRODUCED BY ""PENICILLIUM ROQUEFORTI"" (EXCL. ROQUEFORT AND GORGONZOLA)",0406409000,"BLUE-VEINED CHEESE AND OTHER CHEESE CONTAINING VEINS PRODUCED BY ""PENICILLIUM ROQUEFORTI"" (EXCL. ROQUEFORT AND GORGONZOLA)",BLUEVEINEDCHEESEANDOTHERCHEESECONTAININGVEINSPRODUCEDBYPENICILLIUMROQUEFORTIEXCLROQUEFORTANDGORGONZOLA
0406908200,CAMEMBERT- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),0406908200,CAMEMBERT- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CAMEMBERTOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
0406908400,BRIE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),0406908400,BRIE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),BRIEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
0406908900,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 52% BUT <= 62%- N.E.S.,0406908900,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 52% BUT <= 62%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>52%BUT<62%NES
0406909200,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 62% BUT <= 72%- N.E.S.,0406909200,CHEESE- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 62% BUT <= 72%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>62%BUT<72%NES
0404100200,"WHEY AND MODIFIED WHEY- IN POWDER- GRANULES OR OTHER SOLID FORMS- WITHOUT ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38"" OF <= 15% BY WEIGHT AND A FAT CONTENT- BY WEIGHT- OF <= 1-5%",0404100200,"WHEY AND MODIFIED WHEY- IN POWDER- GRANULES OR OTHER SOLID FORMS- WITHOUT ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38"" OF <= 15% BY WEIGHT AND A FAT CONTENT- BY WEIGHT- OF <= 1-5%",WHEYANDMODIFIEDWHEYINPOWDERGRANULESOROTHERSOLIDFORMSWITHOUTADDEDSUGAROROTHERSWEETENINGMATTEROFAPROTEINCONTENTNITROGENCONTENTX638OF<15%BYWEIGHTANDAFATCONTENTBYWEIGHTOF<15%
0406303100,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF <= 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE),0406303100,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF <= 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE),PROCESSEDCHEESENOTGRATEDORPOWDEREDOFAFATCONTENTBYWEIGHTOF<36%ANDOFAFATCONTENTBYWEIGHTINTHEDRYMATTEROF<48%EXCLPROCESSEDCHEESEMIXTURESMADEFROMEMMENTALERGRUYREANDAPPENZELLWITHORWITHOUTTHEADDITIONOFGLARUSHERBCHEESEKNOWNASSCHABZIGERPUTUPFORRETAILSALE
0406303900,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF > 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE- OF A FAT CONTENT BY WEIGHT IN THE DRY MATTER OF <= 56%),0406303900,PROCESSED CHEESE- NOT GRATED OR POWDERED- OF A FAT CONTENT- BY WEIGHT- OF <= 36% AND OF A FAT CONTENT- BY WEIGHT- IN THE DRY MATTER OF > 48% (EXCL. PROCESSED CHEESE MIXTURES MADE FROM EMMENTALER- GRUYÃ¨RE AND APPENZELL- WITH OR WITHOUT THE ADDITION OF GLARUS HERB CHEESE KNOWN AS SCHABZIGER- PUT UP FOR RETAIL SALE- OF A FAT CONTENT BY WEIGHT IN THE DRY MATTER OF <= 56%),PROCESSEDCHEESENOTGRATEDORPOWDEREDOFAFATCONTENTBYWEIGHTOF<36%ANDOFAFATCONTENTBYWEIGHTINTHEDRYMATTEROF>48%EXCLPROCESSEDCHEESEMIXTURESMADEFROMEMMENTALERGRUYREANDAPPENZELLWITHORWITHOUTTHEADDITIONOFGLARUSHERBCHEESEKNOWNASSCHABZIGERPUTUPFORRETAILSALEOFAFATCONTENTBYWEIGHTINTHEDRYMATTEROF<56%
0406907900,ESROM- ITALICO- KERNHEM- SAINT-NECTAIRE- SAINT-PAULIN AND TALEGGIO- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),0406907900,ESROM- ITALICO- KERNHEM- SAINT-NECTAIRE- SAINT-PAULIN AND TALEGGIO- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),ESROMITALICOKERNHEMSAINTNECTAIRESAINTPAULINANDTALEGGIOOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
0402915900,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 10% BUT <= 45%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),0402915900,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 10% BUT <= 45%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF>10%BUT<45%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGEXCLINSOLIDFORMS
0403909100,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM- WHETHER OR NOT CONCENTRATED- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- WHETHER OR NOT SWEETENED- WITH A FAT CONTENT BY WEIGHT OF <= 3% (EXCL. IN SOLID FORMS AND YOGURT),0403909100,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM- WHETHER OR NOT CONCENTRATED- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- WHETHER OR NOT SWEETENED- WITH A FAT CONTENT BY WEIGHT OF <= 3% (EXCL. IN SOLID FORMS AND YOGURT),BUTTERMILKCURDLEDMILKANDCREAMKEPHIRANDOTHERFERMENTEDORACIDIFIEDMILKANDCREAMWHETHERORNOTCONCENTRATEDFLAVOUREDORWITHADDEDFRUITNUTSORCOCOAWHETHERORNOTSWEETENEDWITHAFATCONTENTBYWEIGHTOF<3%EXCLINSOLIDFORMSANDYOGURT
0406102000,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF <= 40%",0406102000,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF <= 40%",FRESHCHEESEUNRIPENEDORUNCUREDCHEESEINCLWHEYCHEESEANDCURDOFAFATCONTENTBYWEIGHTOF<40%
0406108000,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF > 40%",0406108000,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE""- INCL. WHEY CHEESE AND CURD OF A FAT CONTENT- BY WEIGHT- OF > 40%",FRESHCHEESEUNRIPENEDORUNCUREDCHEESEINCLWHEYCHEESEANDCURDOFAFATCONTENTBYWEIGHTOF>40%
0406209000,GRATED OR POWDERED CHEESE (EXCL. GLARUS HERB CHEESE- KNOWN AS SCHABZIGER),0406209000,GRATED OR POWDERED CHEESE (EXCL. GLARUS HERB CHEESE- KNOWN AS SCHABZIGER),GRATEDORPOWDEREDCHEESEEXCLGLARUSHERBCHEESEKNOWNASSCHABZIGER
0406901300,EMMENTALER (EXCL. GRATED OR POWDERED AND THAT FOR PROCESSING),0406901300,EMMENTALER (EXCL. GRATED OR POWDERED AND THAT FOR PROCESSING),EMMENTALEREXCLGRATEDORPOWDEREDANDTHATFORPROCESSING
0406901500,GRUYÃ¨RE AND SBRINZ (EXCL. GRATED OR POWDERED AND THOSE FOR PROCESSING),0406901500,GRUYÃ¨RE AND SBRINZ (EXCL. GRATED OR POWDERED AND THOSE FOR PROCESSING),GRUYREANDSBRINZEXCLGRATEDORPOWDEREDANDTHOSEFORPROCESSING
0406903100,FETA OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES,0406903100,FETA OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES,FETAOFSHEEPSORBUFFALOMILKINCONTAINERSCONTAININGBRINEORINSHEEPSKINORGOATSKINBOTTLES
0406903300,FETA (EXCL. FOR PROCESSING- GRATED OR POWDERED AND OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES),0406903300,FETA (EXCL. FOR PROCESSING- GRATED OR POWDERED AND OF SHEEP'S OR BUFFALO MILK- IN CONTAINERS CONTAINING BRINE- OR IN SHEEPSKIN OR GOATSKIN BOTTLES),FETAEXCLFORPROCESSINGGRATEDORPOWDEREDANDOFSHEEPSORBUFFALOMILKINCONTAINERSCONTAININGBRINEORINSHEEPSKINORGOATSKINBOTTLES
0406906900,CHEESE OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF <= 47%- N.E.S.,0406906900,CHEESE OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF <= 47%- N.E.S.,CHEESEOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF<47%NES
0406907600,DANBO- FONTAL- FONTINA- FYNBO- HAVARTI- MARIBO AND SAMSÃ¸- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),0406907600,DANBO- FONTAL- FONTINA- FYNBO- HAVARTI- MARIBO AND SAMSÃ¸- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),DANBOFONTALFONTINAFYNBOHAVARTIMARIBOANDSAMSOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
0406907800,GOUDA- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),0406907800,GOUDA- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),GOUDAOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
0406908100,CANTAL- CHESHIRE- WENSLEYDALE- LANCASHIRE- DOUBLE GLOUCESTER- BLARNEY- COLBY AND MONTEREY- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),0406908100,CANTAL- CHESHIRE- WENSLEYDALE- LANCASHIRE- DOUBLE GLOUCESTER- BLARNEY- COLBY AND MONTEREY- OF A FAT CONTENT BY WEIGHT OF <= 40% AND A WATER CONTENT- BY WEIGHT- OF NON-FATTY MATTER OF > 47% BUT <= 72% (EXCL. GRATED OR POWDERED AND FOR PROCESSING),CANTALCHESHIREWENSLEYDALELANCASHIREDOUBLEGLOUCESTERBLARNEYCOLBYANDMONTEREYOFAFATCONTENTBYWEIGHTOF<40%ANDAWATERCONTENTBYWEIGHTOFNONFATTYMATTEROF>47%BUT<72%EXCLGRATEDORPOWDEREDANDFORPROCESSING
