hs_code,type,datas_code,datas_desc,type_pure_string
0203191100,FRESH OR CHILLED FORE-ENDS AND CUTS THEREOF OF DOMESTIC SWINE,0203191100,FRESH OR CHILLED FORE-ENDS AND CUTS THEREOF OF DOMESTIC SWINE,FRESHORCHILLEDFOREENDSANDCUTSTHEREOFOFDOMESTICSWINE
0203211000,FROZEN DOMESTIC SWINE CARCASES AND HALF-CARCASES,0203211000,FROZEN DOMESTIC SWINE CARCASES AND HALF-CARCASES,FROZENDOMESTICSWINECARCASESANDHALFCARCASES
0203221100,FROZEN HAMS AND CUTS THEREOF OF DOMESTIC SWINE- WITH BONE IN,0203221100,FROZEN HAMS AND CUTS THEREOF OF DOMESTIC SWINE- WITH BONE IN,FROZENHAMSANDCUTSTHEREOFOFDOMESTICSWINEWITHBONEIN
0203221900,FROZEN SHOULDERS AND CUTS THEREOF OF DOMESTIC SWINE- WITH BONE IN,0203221900,FROZEN SHOULDERS AND CUTS THEREOF OF DOMESTIC SWINE- WITH BONE IN,FROZENSHOULDERSANDCUTSTHEREOFOFDOMESTICSWINEWITHBONEIN
0203291100,FROZEN FORE-ENDS AND CUTS THEREOF OF DOMESTIC SWINE,0203291100,FROZEN FORE-ENDS AND CUTS THEREOF OF DOMESTIC SWINE,FROZENFOREENDSANDCUTSTHEREOFOFDOMESTICSWINE
0203291300,FROZEN LOINS AND CUTS THEREOF OF DOMESTIC SWINE- WITH BONE IN,0203291300,FROZEN LOINS AND CUTS THEREOF OF DOMESTIC SWINE- WITH BONE IN,FROZENLOINSANDCUTSTHEREOFOFDOMESTICSWINEWITHBONEIN
0203291500,"FROZEN BELLIES ""STREAKY"" AND CUTS THEREOF OF DOMESTIC SWINE",0203291500,"FROZEN BELLIES ""STREAKY"" AND CUTS THEREOF OF DOMESTIC SWINE",FROZENBELLIESSTREAKYANDCUTSTHEREOFOFDOMESTICSWINE
0203295500,FROZEN BONELESS MEAT OF DOMESTIC SWINE (EXCL. BELLIES AND CUTS THEREOF),0203295500,FROZEN BONELESS MEAT OF DOMESTIC SWINE (EXCL. BELLIES AND CUTS THEREOF),FROZENBONELESSMEATOFDOMESTICSWINEEXCLBELLIESANDCUTSTHEREOF
0204223000,FRESH OR CHILLED SHEEP CHINES AND/OR BEST ENDS,0204223000,FRESH OR CHILLED SHEEP CHINES AND/OR BEST ENDS,FRESHORCHILLEDSHEEPCHINESANDORBESTENDS
0204429000,FROZEN CUTS OF SHEEP- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- SHORT FOREQUARTERS- CHINES AND/OR BEST ENDS- AND LEGS),0204429000,FROZEN CUTS OF SHEEP- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- SHORT FOREQUARTERS- CHINES AND/OR BEST ENDS- AND LEGS),FROZENCUTSOFSHEEPWITHBONEINEXCLCARCASESANDHALFCARCASESSHORTFOREQUARTERSCHINESANDORBESTENDSANDLEGS
0206419900,FROZEN EDIBLE NON-DOMESTIC SWINE LIVERS (EXCL. FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),0206419900,FROZEN EDIBLE NON-DOMESTIC SWINE LIVERS (EXCL. FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),FROZENEDIBLENONDOMESTICSWINELIVERSEXCLFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
0206499100,FROZEN EDIBLE OFFAL OF DOMESTIC SWINE (EXCL. LIVERS AND OFFAL FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),0206499100,FROZEN EDIBLE OFFAL OF DOMESTIC SWINE (EXCL. LIVERS AND OFFAL FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),FROZENEDIBLEOFFALOFDOMESTICSWINEEXCLLIVERSANDOFFALFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
0207119000,"FRESH OR CHILLED- PLUCKED AND DRAWN FOWLS OF SPECIES GALLUS DOMESTICUS- WITHOUT HEADS- FEET- NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""65% CHICKENS""- AND OTHER FORMS OF FRESH OR CHILLED FOWL- NOT CUT IN PIECES (EXCL. ""83% AND 70% CHICKENS"")",0207119000,"FRESH OR CHILLED- PLUCKED AND DRAWN FOWLS OF SPECIES GALLUS DOMESTICUS- WITHOUT HEADS- FEET- NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""65% CHICKENS""- AND OTHER FORMS OF FRESH OR CHILLED FOWL- NOT CUT IN PIECES (EXCL. ""83% AND 70% CHICKENS"")",FRESHORCHILLEDPLUCKEDANDDRAWNFOWLSOFSPECIESGALLUSDOMESTICUSWITHOUTHEADSFEETNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS65%CHICKENSANDOTHERFORMSOFFRESHORCHILLEDFOWLNOTCUTINPIECESEXCL83%AND70%CHICKENS
0207121000,"FROZEN FOWLS OF SPECIES GALLUS DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""70% CHICKENS""",0207121000,"FROZEN FOWLS OF SPECIES GALLUS DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""70% CHICKENS""",FROZENFOWLSOFSPECIESGALLUSDOMESTICUSPLUCKEDANDDRAWNWITHOUTHEADSANDFEETBUTWITHNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS70%CHICKENS
0207129000,"FROZEN FOWLS OF SPECIES GALLUS DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS- FEET- NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""65% CHICKENS""- AND OTHER FORMS OF FOWL- NOT CUT IN PIECES (EXCL. ""70% CHICKENS"")",0207129000,"FROZEN FOWLS OF SPECIES GALLUS DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS- FEET- NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""65% CHICKENS""- AND OTHER FORMS OF FOWL- NOT CUT IN PIECES (EXCL. ""70% CHICKENS"")",FROZENFOWLSOFSPECIESGALLUSDOMESTICUSPLUCKEDANDDRAWNWITHOUTHEADSFEETNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS65%CHICKENSANDOTHERFORMSOFFOWLNOTCUTINPIECESEXCL70%CHICKENS
0207141000,FROZEN BONELESS CUTS OF FOWLS OF THE SPECIES GALLUS DOMESTICUS,0207141000,FROZEN BONELESS CUTS OF FOWLS OF THE SPECIES GALLUS DOMESTICUS,FROZENBONELESSCUTSOFFOWLSOFTHESPECIESGALLUSDOMESTICUS
0207147000,FROZEN CUTS OF FOWLS OF THE SPECIES GALLUS DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF),0207147000,FROZEN CUTS OF FOWLS OF THE SPECIES GALLUS DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF),FROZENCUTSOFFOWLSOFTHESPECIESGALLUSDOMESTICUSWITHBONEINEXCLHALVESORQUARTERSWHOLEWINGSWITHORWITHOUTTIPSBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSBREASTSLEGSANDCUTSTHEREOF
0207251000,"FROZEN TURKEYS OF THE SPECIES DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""80% TURKEYS""",0207251000,"FROZEN TURKEYS OF THE SPECIES DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""80% TURKEYS""",FROZENTURKEYSOFTHESPECIESDOMESTICUSPLUCKEDANDDRAWNWITHOUTHEADSANDFEETBUTWITHNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS80%TURKEYS
0207271000,FROZEN BONELESS CUTS OF TURKEYS OF THE SPECIES DOMESTICUS,0207271000,FROZEN BONELESS CUTS OF TURKEYS OF THE SPECIES DOMESTICUS,FROZENBONELESSCUTSOFTURKEYSOFTHESPECIESDOMESTICUS
0207273000,FROZEN WHOLE WINGS- WITH OR WITHOUT TIPS- OF TURKEYS OF THE SPECIES DOMESTICUS,0207273000,FROZEN WHOLE WINGS- WITH OR WITHOUT TIPS- OF TURKEYS OF THE SPECIES DOMESTICUS,FROZENWHOLEWINGSWITHORWITHOUTTIPSOFTURKEYSOFTHESPECIESDOMESTICUS
0207274000,FROZEN BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF TURKEYS OF THE SPECIES DOMESTICUS,0207274000,FROZEN BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS OF TURKEYS OF THE SPECIES DOMESTICUS,FROZENBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSOFTURKEYSOFTHESPECIESDOMESTICUS
0207276000,FROZEN DRUMSTICKS AND CUTS THEREOF OF TURKEYS OF THE SPECIES DOMESTICUS- WITH BONE IN,0207276000,FROZEN DRUMSTICKS AND CUTS THEREOF OF TURKEYS OF THE SPECIES DOMESTICUS- WITH BONE IN,FROZENDRUMSTICKSANDCUTSTHEREOFOFTURKEYSOFTHESPECIESDOMESTICUSWITHBONEIN
0207277000,FROZEN LEGS AND CUTS THEREOF OF TURKEYS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. DRUMSTICKS),0207277000,FROZEN LEGS AND CUTS THEREOF OF TURKEYS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. DRUMSTICKS),FROZENLEGSANDCUTSTHEREOFOFTURKEYSOFTHESPECIESDOMESTICUSWITHBONEINEXCLDRUMSTICKS
0207278000,FROZEN CUTS OF TURKEYS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF),0207278000,FROZEN CUTS OF TURKEYS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF),FROZENCUTSOFTURKEYSOFTHESPECIESDOMESTICUSWITHBONEINEXCLHALVESORQUARTERSWHOLEWINGSWITHORWITHOUTTIPSBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSBREASTSLEGSANDCUTSTHEREOF
0207279900,FROZEN EDIBLE OFFAL OF TURKEYS OF THE SPECIES DOMESTICUS (EXCL. LIVERS),0207279900,FROZEN EDIBLE OFFAL OF TURKEYS OF THE SPECIES DOMESTICUS (EXCL. LIVERS),FROZENEDIBLEOFFALOFTURKEYSOFTHESPECIESDOMESTICUSEXCLLIVERS
0207331100,"FROZEN DUCKS OF THE SPECIES DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""70% DUCKS""",0207331100,"FROZEN DUCKS OF THE SPECIES DOMESTICUS- PLUCKED AND DRAWN- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""70% DUCKS""",FROZENDUCKSOFTHESPECIESDOMESTICUSPLUCKEDANDDRAWNWITHOUTHEADSANDFEETBUTWITHNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS70%DUCKS
0207349000,FATTY LIVERS OF DOMESTIC DUCKS- EDIBLE- FRESH OR CHILLED,0207349000,FATTY LIVERS OF DOMESTIC DUCKS- EDIBLE- FRESH OR CHILLED,FATTYLIVERSOFDOMESTICDUCKSEDIBLEFRESHORCHILLED
0207361500,FROZEN BONELESS CUTS OF DUCKS AND GUINEA FOWLS OF THE SPECIES DOMESTICUS,0207361500,FROZEN BONELESS CUTS OF DUCKS AND GUINEA FOWLS OF THE SPECIES DOMESTICUS,FROZENBONELESSCUTSOFDUCKSANDGUINEAFOWLSOFTHESPECIESDOMESTICUS
0207367900,FROZEN CUTS OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF- AND GOOSE OR DUCK PALETOTS),0207367900,FROZEN CUTS OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECKS ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF- AND GOOSE OR DUCK PALETOTS),FROZENCUTSOFDUCKSGEESEANDGUINEAFOWLSOFTHESPECIESDOMESTICUSWITHBONEINEXCLHALVESORQUARTERSWHOLEWINGSWITHORWITHOUTTIPSBACKSNECKSBACKSWITHNECKSATTACHEDRUMPSANDWINGTIPSBREASTSLEGSANDCUTSTHEREOFANDGOOSEORDUCKPALETOTS
0209001100,FRESH- CHILLED OR FROZEN SUBCUTANEOUS PIG FAT- SALTED OR IN BRINE,0209001100,FRESH- CHILLED OR FROZEN SUBCUTANEOUS PIG FAT- SALTED OR IN BRINE,FRESHCHILLEDORFROZENSUBCUTANEOUSPIGFATSALTEDORINBRINE
0209003000,PIG FAT- NOT RENDERED OR OTHERWISE EXTRACTED,0209003000,PIG FAT- NOT RENDERED OR OTHERWISE EXTRACTED,PIGFATNOTRENDEREDOROTHERWISEEXTRACTED
0203295900,FROZEN MEAT OF DOMESTIC SWINE- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- HAMS- SHOULDERS AND CUTS THEREOF- AND FORE-ENDS- LOINS- BELLIES AND CUTS THEREOF),0203295900,FROZEN MEAT OF DOMESTIC SWINE- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- HAMS- SHOULDERS AND CUTS THEREOF- AND FORE-ENDS- LOINS- BELLIES AND CUTS THEREOF),FROZENMEATOFDOMESTICSWINEWITHBONEINEXCLCARCASESANDHALFCARCASESHAMSSHOULDERSANDCUTSTHEREOFANDFOREENDSLOINSBELLIESANDCUTSTHEREOF
0207241000,"FRESH OR CHILLED- PLUCKED AND DRAWN TURKEYS OF THE SPECIES DOMESTICUS- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""80% TURKEYS""",0207241000,"FRESH OR CHILLED- PLUCKED AND DRAWN TURKEYS OF THE SPECIES DOMESTICUS- WITHOUT HEADS AND FEET BUT WITH NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""80% TURKEYS""",FRESHORCHILLEDPLUCKEDANDDRAWNTURKEYSOFTHESPECIESDOMESTICUSWITHOUTHEADSANDFEETBUTWITHNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS80%TURKEYS
0207368500,FROZEN EDIBLE FATTY LIVERS OF DUCKS OF THE SPECIES DOMESTICUS,0207368500,FROZEN EDIBLE FATTY LIVERS OF DUCKS OF THE SPECIES DOMESTICUS,FROZENEDIBLEFATTYLIVERSOFDUCKSOFTHESPECIESDOMESTICUS
0207341000,FATTY LIVERS OF DOMESTIC GEESE- EDIBLE- FRESH OR CHILLED,0207341000,FATTY LIVERS OF DOMESTIC GEESE- EDIBLE- FRESH OR CHILLED,FATTYLIVERSOFDOMESTICGEESEEDIBLEFRESHORCHILLED
0207368900,FROZEN EDIBLE LIVERS OF DUCKS- GEESE OR GUINEA FOWLS OF THE SPECIES DOMESTICUS (EXCL. FATTY LIVERS),0207368900,FROZEN EDIBLE LIVERS OF DUCKS- GEESE OR GUINEA FOWLS OF THE SPECIES DOMESTICUS (EXCL. FATTY LIVERS),FROZENEDIBLELIVERSOFDUCKSGEESEORGUINEAFOWLSOFTHESPECIESDOMESTICUSEXCLFATTYLIVERS
0204423000,FROZEN SHEEP CHINES AND/OR BEST ENDS,0204423000,FROZEN SHEEP CHINES AND/OR BEST ENDS,FROZENSHEEPCHINESANDORBESTENDS
0210121900,"BELLIES ""STREAKY"" AND CUTS THEREOF OF DOMESTIC SWINE- DRIED OR SMOKED",0210121900,"BELLIES ""STREAKY"" AND CUTS THEREOF OF DOMESTIC SWINE- DRIED OR SMOKED",BELLIESSTREAKYANDCUTSTHEREOFOFDOMESTICSWINEDRIEDORSMOKED
0210197000,DOMESTIC SWINE LOINS AND CUTS THEREOF- DRIED OR SMOKED,0210197000,DOMESTIC SWINE LOINS AND CUTS THEREOF- DRIED OR SMOKED,DOMESTICSWINELOINSANDCUTSTHEREOFDRIEDORSMOKED
0210198100,DRIED OR SMOKED BONELESS DOMESTIC SWINE MEAT (EXCL. BELLIES AND CUTS THEREOF),0210198100,DRIED OR SMOKED BONELESS DOMESTIC SWINE MEAT (EXCL. BELLIES AND CUTS THEREOF),DRIEDORSMOKEDBONELESSDOMESTICSWINEMEATEXCLBELLIESANDCUTSTHEREOF
0203195900,FRESH OR CHILLED MEAT OF DOMESTIC SWINE- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- HAMS- SHOULDERS AND CUTS THEREOF- AND FORE-ENDS- LOINS- BELLIES AND CUTS THEREOF),0203195900,FRESH OR CHILLED MEAT OF DOMESTIC SWINE- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- HAMS- SHOULDERS AND CUTS THEREOF- AND FORE-ENDS- LOINS- BELLIES AND CUTS THEREOF),FRESHORCHILLEDMEATOFDOMESTICSWINEWITHBONEINEXCLCARCASESANDHALFCARCASESHAMSSHOULDERSANDCUTSTHEREOFANDFOREENDSLOINSBELLIESANDCUTSTHEREOF
0207143000,FROZEN WHOLE WINGS- WITH OR WITHOUT TIPS- OF FOWLS OF THE SPECIES GALLUS DOMESTICUS,0207143000,FROZEN WHOLE WINGS- WITH OR WITHOUT TIPS- OF FOWLS OF THE SPECIES GALLUS DOMESTICUS,FROZENWHOLEWINGSWITHORWITHOUTTIPSOFFOWLSOFTHESPECIESGALLUSDOMESTICUS
0207357100,FRESH OR CHILLED PALETOTS OF THE SPECIES DOMESTICUS,0207357100,FRESH OR CHILLED PALETOTS OF THE SPECIES DOMESTICUS,FRESHORCHILLEDPALETOTSOFTHESPECIESDOMESTICUS
0207335900,"FROZEN- PLUCKED AND DRAWN GEESE OF THE SPECIES DOMESTICUS WITHOUT HEADS AND FEET- WITH OR WITHOUT HEART AND GIZZARDS- KNOWN AS ""75% GEESE""- AND OTHER FORMS OF GEESE- NOT CUT IN PIECES (EXCL. ""82% GEESE"")",0207335900,"FROZEN- PLUCKED AND DRAWN GEESE OF THE SPECIES DOMESTICUS WITHOUT HEADS AND FEET- WITH OR WITHOUT HEART AND GIZZARDS- KNOWN AS ""75% GEESE""- AND OTHER FORMS OF GEESE- NOT CUT IN PIECES (EXCL. ""82% GEESE"")",FROZENPLUCKEDANDDRAWNGEESEOFTHESPECIESDOMESTICUSWITHOUTHEADSANDFEETWITHORWITHOUTHEARTANDGIZZARDSKNOWNAS75%GEESEANDOTHERFORMSOFGEESENOTCUTINPIECESEXCL82%GEESE
0201209000,"FRESH OR CHILLED BOVINE CUTS- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- ""COMPENSATED QUARTERS""- FOREQUARTERS AND HINDQUARTERS)",0201209000,"FRESH OR CHILLED BOVINE CUTS- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- ""COMPENSATED QUARTERS""- FOREQUARTERS AND HINDQUARTERS)",FRESHORCHILLEDBOVINECUTSWITHBONEINEXCLCARCASESANDHALFCARCASESCOMPENSATEDQUARTERSFOREQUARTERSANDHINDQUARTERS
0203229000,FROZEN HAMS- SHOULDERS AND CUTS THEREOF OF NON-DOMESTIC SWINE- WITH BONE IN,0203229000,HAM-S/C-B-XP-FZ,FROZENHAMSSHOULDERSANDCUTSTHEREOFOFNONDOMESTICSWINEWITHBONEIN
0204229000,FRESH OR CHILLED BONELESS CUTS OF SHEEP- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- SHORT FOREQUARTERS- CHINES AND/OR BEST ENDS- AND LEGS),0204229000,FRESH OR CHILLED BONELESS CUTS OF SHEEP- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- SHORT FOREQUARTERS- CHINES AND/OR BEST ENDS- AND LEGS),FRESHORCHILLEDBONELESSCUTSOFSHEEPWITHBONEINEXCLCARCASESANDHALFCARCASESSHORTFOREQUARTERSCHINESANDORBESTENDSANDLEGS
0204439000,FROZEN MEAT OF SHEEP- BONELESS (EXCL. LAMB),0204439000,FROZEN MEAT OF SHEEP- BONELESS (EXCL. LAMB),FROZENMEATOFSHEEPBONELESSEXCLLAMB
0207321900,"FRESH OR CHILLED- PLUCKED AND DRAWN DUCKS OF THE SPECIES DOMESTICUS- WITHOUT HEADS- FEET- NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""63% DUCKS""- AND OTHER FORMS OF DUCKS- NOT CUT IN PIECES (EXCL. ""85% AND 70% DUCKS"")",0207321900,"FRESH OR CHILLED- PLUCKED AND DRAWN DUCKS OF THE SPECIES DOMESTICUS- WITHOUT HEADS- FEET- NECKS- HEARTS- LIVERS AND GIZZARDS- KNOWN AS ""63% DUCKS""- AND OTHER FORMS OF DUCKS- NOT CUT IN PIECES (EXCL. ""85% AND 70% DUCKS"")",FRESHORCHILLEDPLUCKEDANDDRAWNDUCKSOFTHESPECIESDOMESTICUSWITHOUTHEADSFEETNECKSHEARTSLIVERSANDGIZZARDSKNOWNAS63%DUCKSANDOTHERFORMSOFDUCKSNOTCUTINPIECESEXCL85%AND70%DUCKS
0207351500,FRESH OR CHILLED BONELESS CUTS OF DUCKS AND GUINEA FOWLS OF THE SPECIES DOMESTICUS,0207351500,FRESH OR CHILLED BONELESS CUTS OF DUCKS AND GUINEA FOWLS OF THE SPECIES DOMESTICUS,FRESHORCHILLEDBONELESSCUTSOFDUCKSANDGUINEAFOWLSOFTHESPECIESDOMESTICUS
0207355300,FRESH OR CHILLED BREASTS AND CUTS THEREOF OF DUCK AND GUINEA FOWL OF THE SPECIES DOMESTICUS- WITH BONE IN,0207355300,FRESH OR CHILLED BREASTS AND CUTS THEREOF OF DUCK AND GUINEA FOWL OF THE SPECIES DOMESTICUS- WITH BONE IN,FRESHORCHILLEDBREASTSANDCUTSTHEREOFOFDUCKANDGUINEAFOWLOFTHESPECIESDOMESTICUSWITHBONEIN
0207357900,FRESH OR CHILLED CUTS OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECK ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF- AND GOOSE OR DUCK PALETOTS),0207357900,FRESH OR CHILLED CUTS OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS- WITH BONE IN (EXCL. HALVES OR QUARTERS- WHOLE WINGS- WITH OR WITHOUT TIPS- BACKS- NECKS- BACKS WITH NECK ATTACHED- RUMPS AND WING-TIPS- BREASTS- LEGS AND CUTS THEREOF- AND GOOSE OR DUCK PALETOTS),FRESHORCHILLEDCUTSOFDUCKSGEESEANDGUINEAFOWLSOFTHESPECIESDOMESTICUSWITHBONEINEXCLHALVESORQUARTERSWHOLEWINGSWITHORWITHOUTTIPSBACKSNECKSBACKSWITHNECKATTACHEDRUMPSANDWINGTIPSBREASTSLEGSANDCUTSTHEREOFANDGOOSEORDUCKPALETOTS
0207366300,FROZEN LEGS AND CUTS THEREOF OF DUCKS AND GUINEA FOWLS OF THE SPECIES DOMESTICUS- WITH BONE IN,0207366300,FROZEN LEGS AND CUTS THEREOF OF DUCKS AND GUINEA FOWLS OF THE SPECIES DOMESTICUS- WITH BONE IN,FROZENLEGSANDCUTSTHEREOFOFDUCKSANDGUINEAFOWLSOFTHESPECIESDOMESTICUSWITHBONEIN
0208901000,FRESH- CHILLED OR FROZEN DOMESTIC PIGEON MEAT AND EDIBLE OFFAL,0208901000,FRESH- CHILLED OR FROZEN DOMESTIC PIGEON MEAT AND EDIBLE OFFAL,FRESHCHILLEDORFROZENDOMESTICPIGEONMEATANDEDIBLEOFFAL
0208902000,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE MEAT OFFAL OF QUAILS,0208902000,DR MT/ED OF-FCF,FRESHCHILLEDORFROZENMEATANDEDIBLEMEATOFFALOFQUAILS
0208904000,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE MEAT OFFAL OF GAME (EXCL. RABBITS- HARES- PIGS AND QUAILS),0208904000,FRESH- CHILLED OR FROZEN MEAT AND EDIBLE MEAT OFFAL OF GAME (EXCL. RABBITS- HARES- PIGS AND QUAILS),FRESHCHILLEDORFROZENMEATANDEDIBLEMEATOFFALOFGAMEEXCLRABBITSHARESPIGSANDQUAILS
0207363100,FROZEN WHOLE WINGS- WITH OR WITHOUT TIPS- OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS,0207363100,FROZEN WHOLE WINGS- WITH OR WITHOUT TIPS- OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS,FROZENWHOLEWINGSWITHORWITHOUTTIPSOFDUCKSGEESEANDGUINEAFOWLSOFTHESPECIESDOMESTICUS
0207369000,FROZEN EDIBLE OFFAL OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS (EXCL. LIVERS),0207369000,FROZEN EDIBLE OFFAL OF DUCKS- GEESE AND GUINEA FOWLS OF THE SPECIES DOMESTICUS (EXCL. LIVERS),FROZENEDIBLEOFFALOFDUCKSGEESEANDGUINEAFOWLSOFTHESPECIESDOMESTICUSEXCLLIVERS
0201203000,UNSEPARATED OR SEPARATED FOREQUARTERS OF BOVINE ANIMALS- WITH BONE IN- FRESH OR CHILLED,0201203000,BV-BI-NES-PFC-QT,UNSEPARATEDORSEPARATEDFOREQUARTERSOFBOVINEANIMALSWITHBONEINFRESHORCHILLED
0201205000,UNSEPARATED OR SEPARATED HINDQUARTERS OF BOVINE ANIMALS- WITH BONE IN- FRESH OR CHILLED,0201205000,BVCT-BI-XPFC-QT,UNSEPARATEDORSEPARATEDHINDQUARTERSOFBOVINEANIMALSWITHBONEINFRESHORCHILLED
0202205000,FROZEN UNSEPARATED OR SEPARATED BOVINE HINDQUARTERS- WITH BONE IN,0202205000,BVCT-BI-XPFZ-QT,FROZENUNSEPARATEDORSEPARATEDBOVINEHINDQUARTERSWITHBONEIN
0206229000,FROZEN EDIBLE BOVINE LIVERS (EXCL. THOSE FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),0206229000,FROZEN EDIBLE BOVINE LIVERS (EXCL. THOSE FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),FROZENEDIBLEBOVINELIVERSEXCLTHOSEFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
